,sentiment,avg_rating,avg_sentiment,avg_time_window,review_count,std,review_length,rating,label
61133,0.991,5.0,0.991,30.0,1,0.0,77,5,-1
87330,0.9822,4.666666666666667,0.9512333333333333,51.0,3,0.4714045207910317,221,4,-1
123668,0.2617,3.75,0.5525,114.5,4,0.4330127018922193,37,3,-1
15485,0.9988,5.0,0.9988,1.0,1,0.0,287,5,-1
81972,0.9524,4.0,0.9524,256.0,1,0.0,26,4,-1
147671,0.8626,5.0,0.90815,195.5,2,0.0,13,5,-1
175737,0.7644,4.235294117647059,0.7245970588235293,16.058823529411764,34,0.7692174606248248,37,5,-1
11515,0.9916,5.0,0.9916,0.0,1,0.0,133,5,-1
22373,-0.9342,1.0,-0.9342,416.0,1,0.0,357,1,-1
165105,0.625,4.6875,0.9327375,15.4375,16,0.46351240544347894,98,4,-1
86069,0.7004,5.0,0.06425000000000003,119.0,2,0.0,14,5,-1
42782,0.1994,3.0,0.1994,0.0,1,0.0,84,3,-1
131064,0.8976,3.0,0.8976,0.0,1,0.0,40,3,-1
190531,0.9363,4.6875,0.94745,14.5,16,0.46351240544347894,72,5,-1
147743,0.4404,4.0,0.62266,41.4,5,0.0,9,4,-1
28515,0.891,4.2,0.3681,143.8,5,0.9797958971132712,51,5,-1
90293,0.8718,4.285714285714286,0.9700904761904762,13.761904761904763,21,0.6281383789653772,83,4,-1
184889,0.9666,5.0,0.9666,112.0,1,0.0,70,5,-1
91033,0.6369,4.4,0.4699,86.8,5,0.8,2,5,-1
81531,0.9403,4.0,0.91915,31.75,4,0.7071067811865476,60,4,-1
61508,0.9081,5.0,0.8914500000000001,0.0,2,0.0,31,5,-1
69411,0.6275,3.4285714285714284,0.18925714285714285,149.57142857142858,7,0.7284313590846836,119,2,-1
175324,0.977,4.0,0.6787000000000001,17.666666666666668,3,0.816496580927726,102,5,-1
161497,0.8539,4.625,0.945075,38.0,8,0.4841229182759271,42,5,-1
84951,0.9942,5.0,0.9942,328.0,1,0.0,130,5,-1
116140,0.9302,4.0,0.9302,197.0,1,0.0,33,4,-1
79545,-0.1711,2.0,-0.001399999999999994,126.0,3,0.816496580927726,95,2,-1
156871,0.9862,4.909090909090909,0.9496636363636365,25.727272727272727,11,0.28747978728803447,159,5,-1
89384,0.7667,4.0,0.7702428571428571,58.142857142857146,7,1.0690449676496976,133,5,-1
62328,0.7775,4.0,0.7775,257.0,1,0.0,35,4,-1
34965,0.9919,4.0,0.9919,0.0,1,0.0,340,4,-1
153681,0.9763,4.0,0.9817,0.0,3,0.816496580927726,153,3,-1
139373,0.8588,4.0,0.45926,56.2,5,0.6324555320336759,7,4,-1
149121,0.5837,4.0,0.5837,7.0,1,0.0,18,4,-1
143337,0.9861,4.44,0.887096,23.96,25,0.637495098020369,87,5,-1
39321,0.9902,4.0,0.9907999999999999,76.5,2,0.0,177,4,-1
81032,0.0,3.769230769230769,0.534523076923077,57.84615384615385,13,0.5756395979652218,3,3,-1
128029,0.9847,4.5,0.986,17.0,2,0.5,113,5,-1
67745,0.5676,5.0,0.5676,0.0,1,0.0,29,5,-1
91247,0.9931,4.5,0.418,122.5,2,0.5,164,4,-1
9370,0.8655,2.5,-0.05224999999999996,225.5,2,0.5,58,3,-1
110587,0.9894,4.666666666666667,0.9894333333333334,0.0,3,0.4714045207910317,148,5,-1
102338,0.9865,3.375,0.9199625,197.5,8,0.9921567416492215,280,3,-1
23619,0.9716,4.0,0.9716,4.0,1,0.0,95,4,-1
24113,0.9661,4.0,0.9661,0.0,1,0.0,44,4,-1
139991,0.8481,4.0,0.8481,0.0,1,0.0,8,4,-1
33089,0.8289,3.6,0.68426,19.6,5,0.8,46,4,-1
182260,0.9151,4.410256410256411,0.8200307692307692,15.615384615384615,39,0.9532118100226208,21,5,-1
58029,0.9522,4.714285714285714,0.951957142857143,122.42857142857143,7,0.4517539514526256,81,4,-1
159227,0.7163,4.09375,0.802721875,22.65625,32,0.9137619698258403,5,4,-1
38561,0.9864,4.0,0.9621666666666666,104.33333333333333,3,0.0,62,4,-1
106015,0.9019,4.0,0.9019,147.0,1,0.0,14,4,-1
79005,0.9918,5.0,0.9918,0.0,1,0.0,178,5,-1
189665,0.9837,4.5,0.8887666666666667,29.291666666666668,24,0.7071067811865476,49,5,-1
189664,0.9726,4.28,0.81556,27.8,25,0.7756287771866126,131,4,-1
57894,0.9082,4.0,0.9305749999999999,9.25,4,0.7071067811865476,72,4,-1
163369,0.8158,4.5,0.88635,0.0,2,0.5,25,5,-1
133344,-0.3506,3.0,0.13715,0.0,2,0.0,14,3,-1
139412,0.5574,3.0,0.7755000000000001,762.5,2,2.0,182,5,-1
179198,0.7958,5.0,0.813225,0.5,4,0.0,36,5,-1
108493,0.6858,3.5,0.5892,752.0,2,1.5,86,2,-1
197289,0.9584,4.0,0.87875,42.5,4,0.0,97,4,-1
145111,0.9869,5.0,0.8402333333333334,102.33333333333333,3,0.0,101,5,-1
160607,0.7177,5.0,0.7177,107.0,1,0.0,20,5,-1
4088,0.9336,4.5,0.93275,0.0,2,0.5,74,4,-1
21210,0.9824,5.0,0.9824,0.0,1,0.0,114,5,-1
195728,0.6369,4.0,0.3097666666666667,43.5,6,0.816496580927726,6,5,-1
151906,0.9712,3.92,0.825056,4.4,25,0.6273754856543249,65,4,-1
196948,0.8264,4.09375,0.802721875,22.65625,32,0.9137619698258403,7,5,-1
112051,0.698,5.0,0.698,0.0,1,0.0,49,5,-1
41063,0.8718,4.0,0.8982333333333333,275.6666666666667,3,0.0,26,4,-1
182222,0.3716,4.125,0.723309375,9.59375,32,1.1388041973930374,23,5,-1
120433,0.8067,5.0,0.8401333333333333,0.0,3,0.0,20,5,-1
41283,0.8591,5.0,0.8591,0.0,1,0.0,33,5,-1
127259,0.4621,2.6,0.73146,0.0,5,0.8,21,3,-1
170359,0.8916,5.0,0.8916,0.0,1,0.0,25,5,-1
112274,-0.9012,1.0,-0.9012,204.0,1,0.0,601,1,-1
72933,-0.8474,1.0,-0.8474,121.0,1,0.0,57,1,-1
46163,0.0,4.363636363636363,0.6312636363636364,29.636363636363637,11,0.77138921583987,9,4,-1
36428,0.9417,5.0,0.9417,88.0,1,0.0,30,5,-1
133391,0.6249,3.0,0.13715,0.0,2,0.0,17,3,-1
105437,0.0577,4.0,0.0577,94.0,1,0.0,48,4,-1
122403,0.69,4.5,-0.019000000000000017,57.0,2,0.5,26,4,-1
174051,0.7301,4.5,0.8887666666666667,29.291666666666668,24,0.7071067811865476,48,4,-1
31343,0.9046,4.0,0.9046,97.0,1,0.0,163,4,-1
119669,0.9649,3.5,0.9562999999999999,0.0,2,0.5,123,3,-1
123066,0.6783,4.533333333333333,0.8412666666666666,42.4,15,0.4988876515698589,55,5,-1
116787,0.9508,5.0,0.71,9.666666666666666,3,0.0,44,5,-1
184392,0.7742,4.0,0.8801,33.5,2,0.0,89,4,-1
130507,0.9923,4.333333333333333,0.8276,70.66666666666667,3,0.4714045207910317,69,5,-1
54628,0.8059,3.0,0.8059,110.0,1,0.0,41,3,-1
16026,0.9846,4.333333333333333,0.9908333333333333,358.3333333333333,3,0.4714045207910317,257,4,-1
186748,0.9753,4.696969696969697,0.8692757575757576,18.181818181818183,33,0.521353046487432,65,5,-1
51963,0.9334,5.0,0.9397,0.5,2,0.0,27,5,-1
105041,0.8884,5.0,0.8884,0.0,1,0.0,71,5,-1
97358,0.9588,3.6666666666666665,0.35790000000000005,0.0,3,1.247219128924647,50,4,-1
192470,0.9314,4.333333333333333,0.9176000000000001,0.0,6,0.4714045207910317,38,5,-1
29332,0.6243,3.25,0.8889374999999999,36.5,8,1.1989578808281798,190,1,-1
7328,0.8856,4.0,0.8856,0.0,1,0.0,25,4,-1
191109,0.9401,4.395348837209302,0.8081604651162791,13.953488372093023,43,1.0813328314011783,52,5,-1
123965,0.8832,3.0,0.49169999999999997,298.5,2,1.0,58,4,-1
86753,0.7724,4.0,0.87515,381.5,2,0.0,37,4,-1
70849,0.925,5.0,0.925,0.0,1,0.0,78,5,-1
64715,0.9824,3.6,0.5435399999999999,0.2,5,1.019803902718557,97,4,-1
139593,0.8977,4.0,0.8977,0.0,1,0.0,50,4,-1
77638,0.9632,5.0,0.9632,20.0,1,0.0,139,5,-1
191983,0.3818,2.5,0.60305,0.0,2,0.5,31,2,-1
67003,0.9899,4.333333333333333,0.9673333333333334,57.0,6,0.4714045207910317,55,4,-1
99431,0.9988,5.0,0.9988,386.0,1,0.0,370,5,-1
171210,0.4331,3.0,0.09154999999999999,0.0,2,2.0,49,1,-1
56050,0.6354,3.8181818181818183,0.7965772727272727,29.318181818181817,22,0.6492207662311682,29,4,-1
76362,0.926,5.0,0.8641,139.25,4,0.0,14,5,-1
142848,0.9581,5.0,0.9702999999999999,1.0,2,0.0,79,5,-1
175339,0.0,4.0,0.08811666666666668,0.0,6,0.5773502691896257,8,4,-1
90884,0.5983,4.6,0.65072,35.0,5,0.4898979485566356,19,5,-1
167920,0.893,4.0,0.893,4.0,1,0.0,20,4,-1
185892,0.784,4.5,0.8887666666666667,29.291666666666668,24,0.7071067811865476,22,5,-1
124836,0.9798,3.0,0.9798,26.0,1,0.0,198,3,-1
145841,0.7402,4.75,0.821375,40.0,4,0.4330127018922193,18,4,-1
84938,0.9792,4.5,0.96975,0.0,2,0.5,88,4,-1
160482,0.0,4.6,0.8093299999999999,106.0,10,0.48989794855663565,5,5,-1
26169,0.7088,3.909090909090909,0.9396613636363637,41.20454545454545,44,0.8479435502808017,52,5,-1
159937,-0.9181,2.0,-0.08205000000000001,5.0,2,1.0,291,1,-1
185981,0.966,4.277777777777778,0.8399666666666668,38.166666666666664,18,0.6502611061510903,75,4,-1
74174,0.9941,4.0,0.9941,0.0,1,0.0,223,4,-1
44891,0.966,4.428571428571429,0.9340571428571429,116.85714285714286,7,0.7284313590846836,40,3,-1
174545,0.6239,5.0,0.6239,0.0,1,0.0,2,5,-1
167375,-0.7063,3.5,0.08784999999999998,141.5,2,1.5,40,2,-1
107219,0.8518,5.0,0.8518,465.0,1,0.0,57,5,-1
187408,0.3489,4.0,0.79635,46.0,4,0.0,42,4,-1
73632,-0.9293,1.0,-0.9293,0.0,1,0.0,105,1,-1
125386,0.7184,3.0,0.7184,21.0,1,0.0,4,3,-1
121054,0.9753,4.266666666666667,0.9749666666666666,26.266666666666666,15,0.8537498983243799,185,3,-1
29815,0.7819,4.0,0.7819,0.0,1,0.0,77,4,-1
17315,0.7143,3.0,0.7143,0.0,1,0.0,121,3,-1
54038,-0.4759,5.0,-0.4759,662.0,1,0.0,26,5,-1
164965,0.9144,4.818181818181818,0.943490909090909,22.454545454545453,11,0.385694607919935,69,5,-1
151474,-0.6067,3.6666666666666665,0.09466666666666668,11.333333333333334,3,0.4714045207910317,29,3,-1
196783,0.54,4.333333333333333,0.6715666666666666,2.0,3,0.4714045207910317,2,4,-1
88459,0.7249,4.222222222222222,0.6088111111111112,0.0,9,0.7856742013183862,8,5,-1
41838,0.9641,5.0,0.9641,2.0,1,0.0,22,5,-1
164583,-0.4881,3.125,0.4832625,52.5,8,1.0532687216470449,24,3,-1
32838,0.9967,5.0,0.9967,0.0,1,0.0,307,5,-1
145283,0.7351,4.555555555555555,0.7331333333333334,117.11111111111111,9,0.9558139185602919,15,5,-1
85916,0.3902,3.5,0.6871,61.5,2,0.5,57,4,-1
130111,0.8689,5.0,0.8689,0.0,1,0.0,27,5,-1
40310,0.989,4.0,0.9755833333333334,0.0,6,0.5773502691896257,135,4,-1
72818,0.9811,4.5,0.9527,127.5,2,0.5,102,5,-1
44336,0.7837,5.0,0.8205,0.0,2,0.0,29,5,-1
132447,0.9565,4.428571428571429,0.5708571428571428,1.7142857142857142,7,0.7284313590846835,45,4,-1
46931,0.9803,5.0,0.9803,117.0,1,0.0,80,5,-1
99080,0.9432,4.0,0.8246249999999999,16.75,4,0.7071067811865476,49,4,-1
71777,0.8479,5.0,0.887625,269.25,4,0.0,58,5,-1
70520,0.765,3.8181818181818183,0.7965772727272727,29.318181818181817,22,0.6492207662311682,14,4,-1
130420,0.9508,5.0,0.9508,6.0,1,0.0,25,5,-1
54613,0.2698,4.0,0.2698,0.0,1,0.0,50,4,-1
141390,0.8395,5.0,0.8395,0.0,1,0.0,12,5,-1
66001,0.7695,3.7941176470588234,0.6206470588235294,36.294117647058826,34,0.9934909267090904,166,3,-1
48327,0.0,3.9411764705882355,0.5357235294117647,94.52941176470588,17,0.6389870877176597,2,4,-1
58397,-0.0103,3.25,0.6763,44.5,4,1.0897247358851685,41,2,-1
161882,0.9876,5.0,0.9876,0.0,1,0.0,66,5,-1
84761,0.968,4.5,0.96795,155.5,2,0.5,152,4,-1
164482,0.9846,4.75,0.960275,38.0,8,0.4330127018922193,29,5,-1
51423,0.9915,2.75,0.41245,336.25,4,0.82915619758885,163,4,-1
197874,0.3848,3.857142857142857,0.7224714285714285,0.7142857142857143,7,0.34992710611188266,3,3,-1
28133,0.9877,3.5,0.81996,48.5,10,0.806225774829855,132,5,-1
24478,0.9538,5.0,0.9538,1427.0,1,0.0,36,5,-1
88121,0.9738,5.0,0.9738,143.0,1,0.0,54,5,-1
58604,0.9916,4.6,0.9914799999999999,227.8,5,0.48989794855663565,110,5,-1
172413,-0.3331,1.0,-0.3331,171.0,1,0.0,153,1,-1
202,0.9225,4.233333333333333,0.7646333333333334,21.0,30,0.8439325934114775,88,5,-1
172658,0.5364,3.5,0.74325,55.0,2,0.5,76,4,-1
49504,0.8999,4.25,0.9442875000000001,0.5,8,0.6614378277661477,50,5,-1
154506,0.8622,4.0,0.8622,0.0,1,0.0,44,4,-1
171137,0.4588,4.75,0.757725,0.0,4,0.4330127018922193,6,5,-1
168350,0.6572,4.533333333333333,0.8412666666666666,42.4,15,0.4988876515698589,102,4,-1
84205,0.8689,3.769230769230769,0.534523076923077,57.84615384615385,13,0.5756395979652218,18,4,-1
31328,0.9387,4.0,0.9387,67.0,1,0.0,202,4,-1
117534,0.8312,4.2,0.79482,5.2,5,0.7483314773547882,56,4,-1
149109,0.7295,4.0,0.8274,0.0,2,0.0,43,4,-1
29953,0.9981,4.0,0.87192,11.8,5,0.8944271909999159,288,3,-1
79366,0.9118,3.0,0.8287500000000001,274.0,2,1.0,54,4,-1
48532,0.9932,3.0,0.9932,164.0,1,0.0,169,3,-1
25366,0.973,3.5555555555555554,0.7572873015873016,42.34920634920635,63,0.6849348892187755,52,4,-1
186710,0.9835,4.4324324324324325,0.7467459459459459,12.378378378378379,37,0.973723434305504,127,5,-1
64844,0.743,3.6,0.5435399999999999,0.2,5,1.019803902718557,48,2,-1
7187,0.9722,4.0,0.9722,31.0,1,0.0,173,4,-1
35101,0.1278,4.2,0.60058,26.8,5,0.39999999999999997,28,4,-1
153588,0.9095,4.5,0.8705499999999999,12.5,2,0.5,16,4,-1
26447,0.7535,3.0,0.83335,166.0,2,1.0,167,2,-1
142781,0.945,4.8,0.88294,34.2,5,0.39999999999999997,53,5,-1
177103,0.9787,5.0,0.9787,20.0,1,0.0,26,5,-1
136838,0.9508,5.0,0.9280333333333334,0.0,3,0.0,62,5,-1
103562,-0.8502,1.0,-0.8502,0.0,1,0.0,174,1,-1
191556,-0.8619,3.5,0.05070000000000002,14.0,2,0.5,352,3,-1
25598,0.8481,5.0,0.8910666666666667,793.0,3,0.0,24,5,-1
116651,0.8832,4.0,0.8832,0.0,1,0.0,19,4,-1
44168,0.9584,4.5,0.9733,56.5,2,0.5,68,5,-1
60525,0.9927,4.25,0.8222499999999999,26.75,4,0.4330127018922193,185,5,-1
22232,0.9605,5.0,0.9605,0.0,1,0.0,105,5,-1
63428,0.9938,4.5,0.9965999999999999,2.5,2,0.5,186,4,-1
162407,0.9386,4.4,0.7857999999999999,66.8,5,0.4898979485566356,47,5,-1
147762,-0.8677,3.5555555555555554,0.6512222222222221,85.0,9,1.0657403385139377,133,2,-1
197376,-0.1007,4.0,0.65035,50.25,4,0.0,45,4,-1
34893,0.9904,3.763888888888889,0.7797694444444444,30.5,72,0.6768607183895116,52,4,-1
169312,0.7308,4.0,0.7308,7.0,1,0.0,49,4,-1
58857,0.7308,2.0,0.7308,152.0,1,0.0,85,2,-1
70286,0.8519,4.0,0.8519,334.0,1,0.0,10,4,-1
112639,0.0,3.0,0.0,288.0,1,0.0,6,3,-1
155703,0.9888,4.666666666666667,0.9175666666666666,95.66666666666667,3,0.4714045207910317,66,5,-1
44187,0.1608,3.75,0.78165,38.0,4,1.0897247358851685,208,2,-1
187091,0.8807,4.16,0.7959959999999999,21.84,25,1.0461357464497618,69,5,-1
193796,0.8761,4.53125,0.8748625,20.0,32,0.6115745559619039,39,4,-1
70550,0.8598,4.25,0.870525,52.75,4,0.82915619758885,73,5,-1
170593,0.8779,4.666666666666667,0.8798666666666667,0.0,3,0.4714045207910317,11,5,-1
72152,0.7285,3.0,0.82425,13.0,2,0.0,41,3,-1
167353,0.4995,4.666666666666667,0.8230333333333334,63.666666666666664,3,0.4714045207910317,110,5,-1
122228,0.6705,4.5,0.7751,0.0,2,0.5,39,5,-1
193996,0.8426,3.5,0.7697499999999999,15.5,2,0.5,50,4,-1
149999,0.9577,4.617021276595745,0.8172212765957446,10.340425531914894,47,0.8135342252895815,85,5,-1
84504,0.6369,5.0,0.5714,242.0,3,0.0,7,5,-1
23363,0.8973,3.5555555555555554,0.7572873015873016,42.34920634920635,63,0.6849348892187755,77,3,-1
128532,0.9385,3.5476190476190474,0.5802,16.523809523809526,42,0.9562421727630098,48,4,-1
156343,0.9654,5.0,0.9511333333333334,116.33333333333333,3,0.0,47,5,-1
143177,0.4019,4.666666666666667,0.3938,7.666666666666667,3,0.4714045207910317,40,4,-1
173525,0.9708,4.7,0.92271,22.9,10,0.45825756949558405,70,4,-1
195816,0.2732,4.16,0.7959959999999999,21.84,25,1.0461357464497618,39,5,-1
271,0.8796,4.233333333333333,0.7646333333333334,21.0,30,0.8439325934114775,110,5,-1
109292,0.4066,4.0,0.4066,0.0,1,0.0,94,4,-1
21483,-0.3881,2.0,-0.6276666666666667,39.666666666666664,3,1.4142135623730951,28,1,-1
2901,0.9119,4.0,0.9119,0.0,1,0.0,155,4,-1
188753,0.7662,4.0,0.8527,0.3333333333333333,3,1.4142135623730951,36,5,-1
167755,0.9622,4.555555555555555,0.8453111111111111,31.444444444444443,9,0.6849348892187751,111,5,-1
120184,0.485,3.2857142857142856,0.8019714285714287,66.85714285714286,7,1.0301575072754257,120,5,-1
174385,0.9882,5.0,0.9923,285.5,2,0.0,185,5,-1
16181,0.9669,3.0,0.97905,81.0,2,1.0,198,2,-1
185961,0.918,4.16,0.7959959999999999,21.84,25,1.0461357464497618,63,4,-1
75912,-0.5994,5.0,-0.2997,0.0,2,0.0,26,5,-1
32620,0.9824,3.25,0.8889374999999999,36.5,8,1.1989578808281798,255,5,-1
152838,0.9423,4.166666666666667,0.9297166666666666,51.666666666666664,6,0.37267799624996495,37,4,-1
28098,-0.6996,5.0,-0.6996,49.0,1,0.0,29,5,-1
102126,0.7035,3.0,0.7035,335.0,1,0.0,82,3,-1
163034,0.0,2.9,0.37993,12.65,20,0.7681145747868608,2,3,-1
174120,0.8779,4.53125,0.8748625,20.0,32,0.6115745559619039,31,4,-1
154317,0.9837,3.3333333333333335,0.9722,45.666666666666664,3,1.699673171197595,474,1,-1
88154,0.631,3.5,0.3541,0.0,2,0.5,35,4,-1
119022,0.8906,5.0,0.8906,51.0,1,0.0,53,5,-1
115495,0.9846,5.0,0.9846,450.0,1,0.0,108,5,-1
105944,0.6369,4.75,0.603175,198.75,4,0.4330127018922193,5,5,-1
79432,0.9712,4.4,0.8901600000000001,0.0,5,0.48989794855663565,53,5,-1
130484,0.9343,4.5,0.8887666666666667,29.291666666666668,24,0.7071067811865476,43,5,-1
146668,0.8573,4.0,0.6356999999999999,50.666666666666664,3,0.816496580927726,53,3,-1
90120,0.9523,4.0,0.9523,803.0,1,0.0,81,4,-1
88001,0.7089,4.0,0.7089,58.0,1,0.0,14,4,-1
169279,0.8807,4.395348837209302,0.8081604651162791,13.953488372093023,43,1.0813328314011783,75,4,-1
185457,0.9227,2.0,0.59004,39.1,10,1.0954451150103321,69,4,-1
43500,0.868,3.0,0.868,0.0,1,0.0,35,3,-1
142022,0.886,4.0,0.886,0.0,1,0.0,25,4,-1
139989,0.6369,4.0,0.6369,0.0,1,0.0,36,4,-1
197866,0.9448,4.0,0.9673499999999999,69.5,2,0.0,43,4,-1
49026,0.2617,3.0,0.2617,0.0,1,0.0,16,3,-1
21950,-0.7146,4.111111111111111,0.5430666666666667,85.55555555555556,9,0.7370277311900889,25,4,-1
169762,0.9476,5.0,0.9476,248.0,1,0.0,14,5,-1
185584,0.7568,3.5,0.83245,0.0,2,0.5,222,3,-1
32176,0.0,4.666666666666667,0.5729666666666667,0.0,3,0.4714045207910317,3,4,-1
179044,0.892,4.395348837209302,0.8081604651162791,13.953488372093023,43,1.0813328314011783,84,1,-1
184773,0.6799,4.0,0.6799,83.0,1,0.0,61,4,-1
23124,0.6785,3.25,0.4107,0.5,4,0.82915619758885,59,3,-1
76893,0.9815,5.0,0.9815,148.0,1,0.0,116,5,-1
132404,0.9545,4.16,0.7959959999999999,21.84,25,1.0461357464497618,42,5,-1
72231,0.9571,5.0,0.9571,0.0,1,0.0,14,5,-1
136845,0.9825,4.368421052631579,0.7829289473684211,18.42105263157895,38,0.5813347903782768,79,5,-1
150130,0.4939,4.5,0.55555,0.0,2,0.5,24,5,-1
106204,0.9683,5.0,0.9683,118.0,1,0.0,69,5,-1
141544,0.8767,3.0,0.9044000000000001,713.0,2,2.0,275,1,-1
15021,0.6597,4.0,0.6597,214.0,1,0.0,10,4,-1
133465,0.9708,4.0,0.9708,0.0,1,0.0,100,4,-1
124425,0.973,5.0,0.973,57.0,1,0.0,117,5,-1
161692,0.9798,4.714285714285714,0.9521642857142857,18.0,14,0.4517539514526256,69,4,-1
140319,0.9273,4.0,0.9273,61.0,1,0.0,18,4,-1
171457,0.9168,4.0,0.85125,35.166666666666664,6,0.5773502691896257,35,4,-1
188854,0.9628,4.277777777777778,0.8399666666666668,38.166666666666664,18,0.6502611061510903,36,5,-1
192664,0.865,4.0,0.865,0.0,1,0.0,14,4,-1
38710,0.9795,4.0,0.9795,221.0,1,0.0,182,4,-1
120005,0.658,5.0,0.7351000000000001,86.5,2,0.0,24,5,-1
88095,0.9779,1.0,0.9779,233.0,1,0.0,504,1,-1
184036,0.8555,5.0,0.8555,142.0,1,0.0,44,5,-1
71753,0.9545,4.0,0.7957000000000001,0.0,2,1.0,14,5,-1
191014,0.9537,3.0,0.585075,15.25,4,1.5811388300841898,96,2,-1
134504,-0.2023,4.2,0.56738,105.6,5,1.16619037896906,15,2,-1
125312,0.6249,5.0,0.6249,97.0,1,0.0,26,5,-1
190408,0.8908,4.5,0.9278,109.5,2,0.5,65,4,-1
188811,0.9708,4.235294117647059,0.7245970588235293,16.058823529411764,34,0.7692174606248248,41,5,-1
51347,0.9463,4.0,0.96105,100.5,2,0.0,46,4,-1
22579,0.9922,4.5,0.99285,125.5,2,0.5,329,5,-1
191167,0.9705,4.083333333333333,0.9024208333333333,28.958333333333332,24,0.8620067027323834,53,4,-1
58110,0.9762,5.0,0.89655,108.5,2,0.0,88,5,-1
144520,0.9831,5.0,0.9871,0.0,2,0.0,82,5,-1
128006,0.9413,4.0,0.9413,103.0,1,0.0,45,4,-1
9882,0.8756,5.0,0.8756,0.0,1,0.0,56,5,-1
141942,0.936,5.0,0.936,0.0,1,0.0,29,5,-1
84600,0.8519,4.0,0.8519,0.0,1,0.0,84,4,-1
25604,0.7854,2.8333333333333335,0.5367166666666666,0.8333333333333334,6,1.3437096247164249,64,2,-1
65361,0.7858,4.0,0.86815,15.0,2,0.0,113,4,-1
71771,0.6124,3.0,0.5014666666666666,114.33333333333333,3,0.816496580927726,98,3,-1
25837,0.872,3.5,0.6145,26.0,6,1.118033988749895,84,2,-1
59118,0.7067,4.5,0.77535,45.5,2,0.5,48,4,-1
50813,0.9535,4.0,0.9535,0.0,1,0.0,19,4,-1
46974,0.9687,5.0,0.9687,0.0,1,0.0,103,5,-1
179444,0.0,4.5,0.4771,0.0,2,0.5,11,5,-1
63917,0.4678,4.666666666666667,0.7592666666666666,45.666666666666664,3,0.4714045207910317,34,4,-1
196709,0.9766,4.571428571428571,0.9422857142857143,22.714285714285715,7,0.4948716593053935,90,5,-1
137622,-0.7269,3.0,0.09265000000000001,444.0,2,2.0,16,1,-1
174901,0.8984,3.5,0.8084,23.5,2,0.5,12,4,-1
160898,0.8674,4.696969696969697,0.8692757575757576,18.181818181818183,33,0.521353046487432,66,5,-1
145158,0.9349,4.44,0.887096,23.96,25,0.637495098020369,45,5,-1
174881,0.9957,5.0,0.9957,8.0,1,0.0,226,5,-1
176722,0.8117,5.0,0.8547,0.0,2,0.0,20,5,-1
162963,0.9098,4.0,0.9098,0.0,1,0.0,32,4,-1
92174,0.9531,5.0,0.8910666666666667,793.0,3,0.0,31,5,-1
69438,0.8872,5.0,0.8872,0.0,1,0.0,203,5,-1
160970,0.9817,4.53125,0.8748625,20.0,32,0.6115745559619039,69,5,-1
56020,0.0,5.0,0.3592,15.0,2,0.0,4,5,-1
189824,0.3182,5.0,0.3182,0.0,1,0.0,51,5,-1
152961,0.8439,4.764705882352941,0.5810941176470589,22.235294117647058,17,0.4241825029957634,7,5,-1
59099,0.9715,5.0,0.9715,0.0,1,0.0,120,5,-1
23915,0.9691,5.0,0.9691,0.0,1,0.0,59,5,-1
146496,0.6705,4.764705882352941,0.5810941176470589,22.235294117647058,17,0.4241825029957634,8,5,-1
164430,0.9697,4.8125,0.8299125,3.875,16,0.3903123748998999,90,5,-1
58738,0.0,3.4782608695652173,0.28405391304347827,14.0,115,0.9899303979657533,5,2,-1
101399,0.9333,1.0,0.9333,30.0,1,0.0,26,1,-1
164955,0.9363,4.714285714285714,0.9521642857142857,18.0,14,0.4517539514526256,65,5,-1
165098,0.5093,4.666666666666667,0.6628666666666666,19.333333333333332,3,0.4714045207910317,9,5,-1
189761,0.8593,4.0,0.8593,3.0,1,0.0,45,4,-1
159456,0.9745,5.0,0.9745,254.0,1,0.0,102,5,-1
104348,0.915,4.0,0.915,0.0,1,0.0,53,4,-1
99110,0.9762,3.75,0.897,18.5,4,0.82915619758885,73,3,-1
89310,0.9256,4.0,0.9642333333333334,84.0,3,0.0,27,4,-1
67579,0.9829,4.0,0.9873000000000001,82.5,2,0.0,97,4,-1
167387,0.9913,4.333333333333333,0.9880333333333334,81.0,3,0.4714045207910317,118,4,-1
161871,0.3419,4.6,0.82096,11.0,5,0.4898979485566356,24,5,-1
143645,0.8459,4.0,0.8459,0.0,1,0.0,61,4,-1
29003,0.9353,5.0,0.9353,1588.0,1,0.0,62,5,-1
157336,0.9791,2.6,0.9691599999999999,1.2,5,0.8,187,4,-1
150288,0.9652,4.0,0.9652,0.0,1,0.0,22,4,-1
73638,0.2263,3.0,0.2263,0.0,1,0.0,45,3,-1
144263,0.722,4.75,0.8002,104.25,4,0.4330127018922193,26,4,-1
186336,-0.5461,2.0,-0.5461,0.0,1,0.0,120,2,-1
188383,0.6726,4.0,0.6726,0.0,1,0.0,37,4,-1
187487,0.9577,3.5,0.7973,15.0,2,0.5,36,4,-1
121230,0.4215,4.333333333333333,0.5351555555555555,0.0,18,0.4714045207910316,8,5,-1
16961,0.1531,5.0,0.5622,0.0,4,0.0,4,5,-1
195024,0.7872,4.0,0.7872,0.0,1,0.0,89,4,-1
166376,0.9955,4.696969696969697,0.8692757575757576,18.181818181818183,33,0.521353046487432,173,5,-1
134948,0.947,5.0,0.9634,5.5,2,0.0,40,5,-1
26347,0.539,1.0,0.539,165.0,1,0.0,76,1,-1
